"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ECI2",-1.50985801537195,8.11792162613832,-7.17372379318438,5.50668240661333e-06,8.50520874390553e-05,4.02113085228199
"C14orf142",-1.52710250454649,7.02618269757211,-7.17291068259929,5.51352848633443e-06,8.5089544399636e-05,4.01984665140054
"S100A14",-1.61978643833501,9.12845399605498,-7.16354188510856,5.59306168813488e-06,8.60765767451097e-05,4.0050434202368
"SGPP1",-1.29087935246789,6.56378859394588,-7.12336673052116,5.94810418359916e-06,8.99776192397472e-05,3.94142964486102
"ETNK1",-1.84654203722389,6.67439700889686,-7.1177688044222,5.99943303944686e-06,9.04203954088273e-05,3.9325484622156
"SPINK5",-2.38346427302033,7.04717842416905,-7.11637148902846,6.01231817570518e-06,9.04991977557206e-05,3.93033094009999
"SAMD13",-1.53458142212017,7.5939645412502,-7.1140969187588,6.03335530619233e-06,9.06876744294921e-05,3.92672065878135
"SI",-3.94418239570357,6.7368792842213,-7.10226986685932,6.14400126876987e-06,9.20908395661713e-05,3.90793700971038
"AGR3",-3.56432567406327,8.81089423565171,-7.09942166749804,6.17096581055015e-06,9.23650040751283e-05,3.90341067992656
"BTBD3",-1.0976813793319,7.59867632703985,-7.09276397626295,6.23448409223598e-06,9.30541532449434e-05,3.89282604584802
"FFAR4",-1.28218957193552,5.04812007349958,-7.08837379343249,6.27674630141599e-06,9.33578348281139e-05,3.88584308235499
"ACADVL",-1.16079015881155,9.6857039919346,-7.0835286917716,6.32373902497387e-06,9.39256049462472e-05,3.87813349076433
"PCK1",-2.58498758299829,9.38425894074789,-7.07950096757957,6.36308662847164e-06,9.43783997909593e-05,3.87172209230746
"IQGAP2",-1.03761604441582,5.77401327282833,-7.07885184324794,6.36945218766939e-06,9.44070717781283e-05,3.87068859900665
"GNG12",-1.28678243624816,8.50766051305088,-7.07383226369544,6.41890360003143e-06,9.48733418248413e-05,3.86269481810108
"IGSF9",-1.05809614708681,5.77984946181409,-7.07072769062791,6.44969161187113e-06,9.51087160678053e-05,3.85774900818388
"PRIMPOL",-1.04451389995627,6.51753280311907,-7.06285908224602,6.52842468088472e-06,9.57537496898218e-05,3.84520787140773
"FAM110C",-1.2492456758294,7.68160868724576,-7.06060548560205,6.55116048449127e-06,9.5899083958199e-05,3.84161449442539
"CTSS",-1.18678578022396,9.44535109487784,-7.05691807135059,6.58854201121654e-06,9.61818754605216e-05,3.83573339348099
"LINC01082",-1.24365695065214,5.32682896042984,-7.03131961459605,6.85433480980024e-06,9.91783132567496e-05,3.79485506198089
"VLDLR",-1.66143521099686,4.9737170174007,-7.02965000383641,6.87205917661308e-06,9.93672697913659e-05,3.79218574862458
"C19orf33",-1.40181221165816,9.51556760329812,-7.0232313234906,6.94065067646685e-06,0.000100120609692306,3.7819202552881
"CNTN3",-2.79821232555882,5.39485619262512,-7.01085030530432,7.07500581248037e-06,0.000101406829609704,3.76210323140916
"ACSM3",-1.99604856156152,6.38782302322977,-6.99208368157324,7.28391254124321e-06,0.000103911623051533,3.73202553776184
"RARRES1",-1.86556404551335,6.77586359082271,-6.99051907609562,7.30162092721124e-06,0.000104024899082724,3.72951573723644
"SNAP23",-1.06445224752091,6.74586187387156,-6.95709739651588,7.69094129138839e-06,0.000108411223405216,3.67582375725452
"ARRDC4",-1.13959795019615,8.06037314297206,-6.95393718845103,7.72887037398358e-06,0.000108801857300381,3.67073897340164
"AKR7A3",-1.03692096102654,8.25778492202331,-6.94887890122203,7.78999157517662e-06,0.000109517511920585,3.66259733035608
"VWA5A",-1.42736698110885,7.34210060230655,-6.93358661080095,7.97789441668148e-06,0.000111496832795865,3.63796209115072
"SERINC1",-1.11637456837978,9.17632506149202,-6.93124476390659,8.00708917092675e-06,0.000111831470328898,3.63418664635274
"TMEM133",-1.44489214435726,5.21168196384885,-6.90367618279413,8.35937158114319e-06,0.000115464497604908,3.58968503272412
"KRT12",-1.26429351582262,4.11403998971219,-6.90047658378997,8.4013035145377e-06,0.000115968479297562,3.5845134439467
"FKBP1B",-1.98414618526792,5.97547690845385,-6.89441767119973,8.48131669154703e-06,0.000116694808923295,3.57471643039772
"LXN",-1.65358111193987,7.72099152762537,-6.87000081737973,8.81199806831101e-06,0.000120564424734424,3.53518431595918
"FRMD3",-1.5662955510817,5.74731434708967,-6.86989188744554,8.81350341854069e-06,0.000120564424734424,3.53500776951333
"SPINK2",-1.0906288245312,5.03251501078294,-6.860055881896,8.95055540504807e-06,0.000121735555282324,3.51905950270605
"ANKS4B",-1.06984670652911,6.34653516971285,-6.83713626001821,9.27870282586682e-06,0.000125557237285983,3.48184565193062
"ENPP2",-1.91443773002428,6.7032855377436,-6.79812382872103,9.86675794988321e-06,0.000131922208144735,3.41833625175828
"SLC27A2",-1.08102386428277,7.75116812309372,-6.79747884987745,9.87680388402704e-06,0.000131973680003696,3.41728451253347
"BLNK",-1.06582396185782,7.4104958632483,-6.78593806793459,1.00583924753525e-05,0.000133812430563731,3.39845577036569
"BEST2",-2.19965249300929,6.25025467502168,-6.77427923093777,1.02454151854805e-05,0.00013570715051962,3.37941578735487
"MEP1A",-2.50098652396026,9.51003000709706,-6.76846607118058,1.03400316020436e-05,0.000136366769716363,3.36991534816746
"C1orf106",-1.00639278368889,9.24356495765571,-6.76055140498499,1.04703355276502e-05,0.000137829219037961,3.35697292973533
"ATG4A",-1.03000328202813,7.18333491787981,-6.74743880005854,1.06900386830553e-05,0.000140201437136943,3.33551159473549
"MAMDC2",-1.95214424699428,3.62415274319227,-6.7319517542335,1.09557985221989e-05,0.000143070234656233,3.31013346901741
"ADH1C",-3.50053825768734,9.5440246604793,-6.73104103921326,1.0971641673207e-05,0.000143189335782866,3.30864007897222
"TSHZ1",-1.05651254319403,7.00641044966608,-6.70031101730048,1.15206334785754e-05,0.000149074359031818,3.25818187500431
"TXNIP",-1.383442922373,10.5486397501714,-6.69540018408999,1.16110137350876e-05,0.000149608579276243,3.25010627730463
"EDIL3",-1.56446749805892,6.42162346046449,-6.68143622678263,1.18721150937809e-05,0.000152419637964099,3.22712509831453
"HPGDS",-1.24149845785265,4.32339663171253,-6.67721911770277,1.19521780074831e-05,0.000153262757002639,3.22017949322049
"PLOD2",-1.34590912975907,8.47008671086045,-6.6648412895294,1.21904756917388e-05,0.000155104505231986,3.19977893239159
"LRRC31",-1.30231887750242,7.14921462235683,-6.65621960569333,1.23594134554543e-05,0.00015641304051558,3.18555655494518
"CPNE5",-1.11765934672528,5.769332517677,-6.64574475512215,1.25679868781846e-05,0.000158150683863844,3.16826334810033
"RNF138",-1.61187834627168,6.91730137889366,-6.63940396552378,1.26960419150339e-05,0.000159197006525007,3.15778779525923
"GSTZ1",-1.02909222531602,7.15867363049082,-6.63347790988909,1.28169637567362e-05,0.000160204525266857,3.14799239027888
"RSRP1",-1.14247302860312,8.37927987423228,-6.62538470796457,1.29840691826743e-05,0.000161351340298783,3.13460697417469
"BCAS1",-2.20080255140535,6.62844281698913,-6.61201530836622,1.3265160013129e-05,0.000164455554784421,3.11247534823665
"TJP3",-1.06938379784937,7.33312061823831,-6.59149599921013,1.37091084601896e-05,0.000168975868688414,3.07845965784576
"HPSE",-1.05008653135173,5.0947438398742,-6.58980883792631,1.37463007261793e-05,0.000169266450722488,3.0756601875286
"GGT6",-1.45785548931832,7.33332925093868,-6.5882560444312,1.37806248329021e-05,0.000169560187175938,3.07308332231214
"CKB",-1.77714537771663,9.94522801480464,-6.58790674939618,1.37883583355427e-05,0.000169560187175938,3.07250362018904
"ITM2A",-1.79956160653287,6.34891092187711,-6.5865751888797,1.38178814414565e-05,0.00016982519147235,3.0702935612604
"IL15",-1.11731441474934,4.34019980197439,-6.55510543566206,1.4535347280528e-05,0.000176907635273123,3.01799008967763
"SEMA6A",-1.28265336133558,5.9507659892798,-6.54897845985901,1.46795378108771e-05,0.000177849531191054,3.00779094843666
"SGPP2",-1.21390319573982,7.42273021695171,-6.53123309688244,1.51057104336371e-05,0.000181772048884767,2.97822213879545
"FABP1",-1.30946254615129,9.97365392404318,-6.519784232604,1.53875616687253e-05,0.000184434257727732,2.95912190952688
"SMIM5",-1.14989777273886,6.00755239100244,-6.51028579140868,1.56255966024053e-05,0.000186761830546931,2.94326178945014
"MYZAP",-1.18274708169402,6.73271710474407,-6.50380831165729,1.57901450755904e-05,0.000188239378597185,2.93243877427416
"CYBRD1",-1.39342711984622,6.32538930313374,-6.49722360901886,1.59592874546822e-05,0.000189751932638852,2.92143063842029
"BCHE",-1.57141384239267,3.72319324201245,-6.49415115426886,1.60388614634478e-05,0.000190374019537187,2.91629212990049
"LOC101928820",-2.73891576528499,6.07207971014103,-6.49280428292294,1.60738758249068e-05,0.000190622205564972,2.91403915012946
"TNFRSF17",-2.73298923962937,4.97945661540755,-6.49239107070917,1.60846341414117e-05,0.000190643640833572,2.91334789872816
"B3GNT6",-1.06975937745219,5.6884378447132,-6.48415120271923,1.63007552032712e-05,0.000192242405910561,2.89955870328521
"DPP10",-1.47371736720985,3.73958664246765,-6.48369825602593,1.63127236546028e-05,0.000192277089717424,2.89880043615757
"ADH6",-1.22761327528572,5.71787118425029,-6.45206612003727,1.71718573736189e-05,0.000199859776065961,2.84577542914783
"AKR1C3",-2.56222331774094,9.71793917835785,-6.44253837969295,1.74398618054959e-05,0.000201875878584379,2.8297768511609
"AGL",-1.10000220685569,8.13490001157522,-6.41757392203944,1.81631628342232e-05,0.000208660844231996,2.78779783894266
"GDA",-1.19449906760644,5.87412782704447,-6.4165948113016,1.81921659602739e-05,0.000208881370775134,2.78614965139827
"ABCB11",-1.15189962798499,3.98934088188583,-6.40784520990579,1.84535186140476e-05,0.000210520349737869,2.77141508929136
"EVI2B",-1.77707627580717,6.45387903233734,-6.36326434406068,1.984786365634e-05,0.000223081608451919,2.69617472422752
"DEFB1",-2.35741825973957,5.99465464539451,-6.34429535361589,2.04743540931877e-05,0.000227600870475368,2.66407657547662
"EPAS1",-1.16322300126429,7.92535452961464,-6.31088345834457,2.16289375146459e-05,0.00023720902517375,2.60741759954795
"CLIC6",-1.13897762875956,5.11612319996531,-6.27522915674654,2.29368073697308e-05,0.000247790137893246,2.54678518183596
"GCG",-3.92313814468694,6.0272031430357,-6.27484668905276,2.29512793148884e-05,0.000247790137893246,2.54613381515919
"HEPACAM2",-3.80451282487302,7.40914846425985,-6.2730450028108,2.30195813181227e-05,0.000248375918183736,2.54306515663256
"PVRL3",-1.6758972202622,6.75256975669225,-6.26379753068683,2.33735306736558e-05,0.00025193969120354,2.52730764088422
"RCSD1",-1.05495906985252,5.01144753731626,-6.25868873995362,2.35715189586106e-05,0.000253816876794463,2.51859727377383
"ADAMDEC1",-3.98805673355185,8.66713204559944,-6.25021624949982,2.39037595021566e-05,0.000256486737348329,2.50414390093003
"NR3C1",-1.2856546135332,6.08356984503774,-6.23859703080518,2.43674174927886e-05,0.000260804836773319,2.48430628561209
"PYY",-1.8616082646385,5.26778587305549,-6.18804685343983,2.64973244633931e-05,0.000277739426056009,2.39778367852108
"A1CF",-1.49676560221095,7.8642809056364,-6.17322058749639,2.7158453480786e-05,0.000282859609138025,2.37233964602847
"TLCD2",-1.29549594162734,6.01640752088383,-6.16905116344595,2.73474796265317e-05,0.000284411117463623,2.36517882508963
"CCL23",-1.22656046346132,3.72181691880953,-6.16078412317925,2.77263733950283e-05,0.000288070257044248,2.35097339597347
"CNGA1",-1.03969813784777,5.55533829790853,-6.15778264479535,2.78652971968575e-05,0.000289269135299452,2.34581355248123
"HIBCH",-1.32494841658356,7.38866252551561,-6.15704274221842,2.78996558476563e-05,0.000289447038431189,2.34454139396002
"HSPB3",-1.38235496215258,5.07743016475902,-6.09729040938263,3.08266423700976e-05,0.000314603093359228,2.24155575855979
"CD164",-1.11250844658915,10.4459195820599,-6.09516423428222,3.09365523680956e-05,0.000315573577053673,2.23788211752543
"HIST1H3H",-1.41883654597888,5.55152112677442,-6.08971490154675,3.12201309775988e-05,0.000318313819862076,2.22846381906998
"PCDH20",-1.78326558849629,5.20944603967946,-6.08110129973427,3.16739530063359e-05,0.000322169782751647,2.21356822784539
"PJA2",-1.47255575546809,8.20809228920278,-6.07264976411328,3.21259693372566e-05,0.000326144433228898,2.19894294755701
"AKAP7",-1.32927478962014,6.73468734457024,-6.05804401172675,3.2923163229269e-05,0.000332494288108203,2.17364464175733
"FAM46C",-1.39515506811982,6.8624954805139,-6.0496838924571,3.33887815232353e-05,0.000335288853212347,2.15915102432951
"HOXA5",-2.33467227223392,6.53430633666664,-6.03494409386615,3.42266245676331e-05,0.000341129095304641,2.13357374057663
"HIST1H2BD",-1.07332058961022,8.67248191764883,-6.01614145309885,3.53275427892552e-05,0.000349972713427138,2.10090296614224
"LOC101928152",-1.28154260373602,4.94422401279646,-6.00407815002583,3.60533741051029e-05,0.000354361243684627,2.07991659385806
"ATP6V0D1",-1.15649872830982,9.75559072840682,-5.98948856039901,3.69521599497742e-05,0.000361859335526548,2.05450853523406
"CXCL12",-1.68282300981809,6.41810203884974,-5.98533520090248,3.72123004912924e-05,0.000363237758095342,2.04727002758133
"DPP4",-1.67100766139617,5.97164196856392,-5.98463864403365,3.72561161948502e-05,0.000363498863414619,2.04605583069007
"TSTD1",-1.05759449345295,8.84540594212025,-5.9747201112821,3.78859284132128e-05,0.000368630602682969,2.02875919734656
"EHHADH",-1.54590833178356,6.52193428886113,-5.97411042607734,3.79250049723337e-05,0.000368842320048281,2.02769554472204
"SPON1",-1.96543572436678,6.13212922955052,-5.95083824234725,3.94486336266888e-05,0.000379844686986819,1.98705691094585
"HRCT1",-1.76732355686416,7.57564377595733,-5.9387040960023,4.02683833784078e-05,0.000385645817255714,1.96583841178525
"FLJ22763",-2.28040265463618,6.47578620877303,-5.93040677665395,4.08391942553128e-05,0.000389710572779529,1.95131760340021
"VPS37B",-1.06196048170738,7.34508705082927,-5.92732816540082,4.10531380657587e-05,0.00039122630320474,1.94592744979244
"PRKAR2B",-2.35211539491103,6.04805639154184,-5.91236240672929,4.21100283820617e-05,0.000399688723043464,1.91970632651138
"ANO5",-1.1158961255078,4.73972301746742,-5.89384577373526,4.34572916020034e-05,0.000409482447815972,1.88722140309518
"CYP2C18",-1.37117388032145,4.76571269344542,-5.87804781742931,4.46424502614778e-05,0.000419091094019566,1.85946899306461
"GIMAP6",-1.25836390534941,5.20087641027428,-5.84497863282239,4.72342786593676e-05,0.000438745268716036,1.80126583277827
"RCAN2",-1.63227288637021,6.72175021730509,-5.8440034653712,4.73130598656276e-05,0.000439285467340018,1.79954723512493
"PLA2G4A",-2.0380875400496,4.64061190110022,-5.8099458676831,5.01526479318993e-05,0.000461426025184243,1.73944429015355
"C2orf40",-1.14914459845764,3.83710276765713,-5.80746982819274,5.03659324370514e-05,0.000462788608704382,1.73506856828985
"PPARG",-1.04494575739464,8.5067262246242,-5.8058008091544,5.05102365038238e-05,0.000463514660618243,1.73211856458874
"SRPX",-1.53852809025967,5.48710855374942,-5.79385657450686,5.15556600339688e-05,0.00047107850839275,1.71099600967937
"TMEM100",-1.24767495619681,4.17679389970783,-5.78273663782117,5.25493123719649e-05,0.000478515521252877,1.69131378283721
"CGN",-1.23481792673881,7.62977175201655,-5.77871365794134,5.29137188999814e-05,0.000481422169521872,1.68418900413797
"TOX",-1.01128121454135,4.74345503717455,-5.77446339533838,5.33015886410631e-05,0.000484537147446011,1.67665932270756
"SLC17A5",-1.15128969344729,7.75487888505589,-5.76465228541095,5.42083395454515e-05,0.000491521253290154,1.65926881968727
"AGR2",-1.22170709639506,10.082042936832,-5.75467939801493,5.51466076993322e-05,0.000498225798081022,1.64157822143369
"CAPN9",-1.40598958127644,5.52692052235914,-5.74941341319816,5.5648885306764e-05,0.000500837365820481,1.63223163166974
"ZC3H12D",-1.24042614788556,5.43475424539379,-5.74325505915596,5.62423592614016e-05,0.000504806578132572,1.62129642718995
"ST6GALNAC1",-2.09724739119701,9.32389434664434,-5.74063299339773,5.64970523318922e-05,0.000506878988044218,1.61663895012121
"LEAP2",-1.22819436654866,5.69123735939718,-5.72877541043967,5.76639978291347e-05,0.000515178477249472,1.59556519211837
"ABCA5",-1.27428434084889,5.45014812218307,-5.72729004023912,5.78119463349845e-05,0.000516067328159612,1.5929239985794
"TMEM251",-1.1098564311707,7.97179010469081,-5.72067597482894,5.84755714682159e-05,0.000521117655523653,1.58115966783793
"SLC9A3",-1.13793839447944,4.94724108719708,-5.7194203837743,5.86024495679535e-05,0.000521811694543412,1.57892570309599
"PSD3",-1.26923198034263,6.63030980374488,-5.70178724007335,6.04150391462466e-05,0.000536381791903254,1.54753016625596
"CRIP1",-2.20390141281721,8.04814528414591,-5.69795778648321,6.08163830929926e-05,0.000539270667567714,1.54070635906246
"FCGBP",-2.84911596423818,9.77257325982456,-5.69561236978648,6.10635699844784e-05,0.00054011336258281,1.53652602472581
"NIPAL1",-1.16074342866252,6.75372463426216,-5.69304851470201,6.13349814433654e-05,0.000541189085354032,1.5319555133904
"EDNRB",-1.71441447098961,5.69354677373771,-5.68716747516282,6.19623315098366e-05,0.000545120073865349,1.5214682185402
"NDRG1",-1.14333976666418,10.0105189995312,-5.67308075594247,6.34924621006956e-05,0.000555826531147848,1.49632937806132
"OR7E14P",-1.18693602513096,5.0553386338304,-5.60325790542842,7.16821366869869e-05,0.000611436855945588,1.37133353060329
"SCUBE2",-1.22876470082155,5.52597052374158,-5.6017300614389,7.18732253634433e-05,0.0006125761612709,1.36859114559514
"SGK1",-1.48640379285447,8.6578771246645,-5.59381817412798,7.28713265532053e-05,0.000618607566463419,1.35438484137614
"IMPA2",-1.09240493413491,8.43232142737791,-5.5921629326683,7.30819654374305e-05,0.000619654769845474,1.35141169772447
"TRAK2",-1.00826739577817,7.47747387973989,-5.56764683283301,7.62774041769422e-05,0.000639367348116762,1.30733338372667
"POU2AF1",-1.75964757550907,6.32818869001584,-5.55424089679534,7.80861804236692e-05,0.000650942292306743,1.28319678058139
"GREM2",-1.08900415020809,3.89848829235448,-5.52669086682242,8.19454609415346e-05,0.000675447512613678,1.23352016413591
"PDGFD",-1.31114676222766,5.64548776874126,-5.51877151900559,8.30913180860628e-05,0.000683569711825049,1.21922197720148
"NIPSNAP3A",-1.10067780027272,7.8169959174258,-5.51514414843276,8.36217429823875e-05,0.000687041929312053,1.21267009919806
"HECTD3",-1.04634793905206,7.90506790808219,-5.51500329134497,8.36424115078714e-05,0.000687041929312053,1.21241564358747
"DDX60",-1.924177592543,8.3375648734849,-5.4961189174885,8.64622897561125e-05,0.000703422578118961,1.17827783815671
"JAM2",-1.09996808048517,4.73033485608494,-5.46710839961823,9.09892246955292e-05,0.000730761499543769,1.12574387800109
"SLC16A9",-1.90309718930437,7.6291113350016,-5.45027418621122,9.37289606009846e-05,0.000746015927383715,1.09520920495094
"SOWAHA",-1.43553489976055,7.84021271889474,-5.45011357010628,9.375551148667e-05,0.000746015927383715,1.09491769464479
"CD52",-1.21342032517234,6.58075397809596,-5.44098469679663,9.5277553518409e-05,0.000752993177138624,1.07834373660391
"SEPP1",-1.15683856030063,7.75132818954771,-5.42096341819149,9.87066863789297e-05,0.000776349229388783,1.04195622230021
"DNASE1L3",-1.13520024398504,5.58541667008122,-5.39736374071715,0.000102914752596016,0.000802042193758705,0.998998686021713
"UGT2A3",-3.33746579063157,7.2499355531527,-5.37866364650236,0.000106381932017716,0.000822741020350519,0.964908764782305
"TMOD3",-1.07527679848736,6.30389345205325,-5.36972740780649,0.000108081622074033,0.000832720508734083,0.948602328669657
"GZMA",-1.52971824538269,6.14412999099456,-5.35915039323889,0.00011013006336687,0.000844978465292138,0.929288674580152
"CFD",-1.61797140479464,6.56567425406877,-5.33338567923798,0.000115291165948763,0.000877852264553304,0.882182511371213
"CLCA1",-3.76656098645047,9.87381949665093,-5.32782810656712,0.000116437146908971,0.000885712425719347,0.872010411443402
"FAM3D",-1.36722670086754,9.77007157682093,-5.27839151905213,0.000127169099954144,0.000947054076896266,0.781353972975785
"NKX2-3",-1.55668650159962,5.1314527394465,-5.26968962171905,0.000129162453664527,0.000959215864923559,0.765364641765612
"CHCHD10",-1.00792326035472,9.7979897258786,-5.26353730863704,0.000130591400292656,0.000968477101265071,0.754054325497429
"GPR18",-1.050406850899,3.7682843015166,-5.259297927434,0.000131585625299505,0.000974154408499883,0.746257956369603
"JCHAIN",-3.18407561454641,10.430916287969,-5.22715712289718,0.000139384657834623,0.00102300269718113,0.687076968324694
"AIM1",-1.26561196253368,8.68282937006878,-5.22231183187412,0.000140601506862657,0.00103051324661656,0.678144173656118
"ADRA2A",-1.52546858693539,5.83510064265354,-5.20932382235559,0.000143918213480766,0.00104868765957127,0.654185094275185
"GNAI1",-1.51611174658177,5.91179053298786,-5.20647787118504,0.000144655797478189,0.0010526217391486,0.648932361128257
"VIPR1",-1.2231181717009,7.75893678349337,-5.20097067218444,0.000146094297059218,0.00106127640963993,0.638764960736386
"GHR",-1.91455692977789,4.83535027435937,-5.15908660903143,0.000157533893758405,0.0011244351217025,0.561316577417168
"BMP2",-1.60251943465775,7.0799641467527,-5.14831304929732,0.000160624604371178,0.00114000114911754,0.541360365839502
"PTGER2",-1.02974717240154,4.6067141849961,-5.13374330605002,0.000164905069767076,0.00116453501244833,0.514349927268623
"EPHX1",-1.04861444897113,7.33769837074219,-5.10993856873277,0.000172155911531803,0.00120300156158657,0.470163745880509
"SOSTDC1",-1.80817224114828,6.54636786231835,-5.09430613246171,0.000177097265548486,0.00123227528876746,0.441109838769883
"ZNF655",-1.05919323401053,6.06325781592076,-5.0683999208013,0.000185613486216155,0.00127941153492488,0.392897119848967
"ADGRG7",-2.01383815079146,5.63331530474349,-5.04254852039786,0.000194536947935207,0.00132675070575472,0.344706975447536
"SYNC",-1.46791264118048,4.37333403677469,-5.03541258388276,0.000197077874641747,0.00134193147442282,0.331390836879274
"AOC3",-1.33113697943133,5.87476756017089,-5.02341700747168,0.000201427213663821,0.00136369937184543,0.308992809050074
"MEIS3P1",-1.28750704921936,6.28692980288824,-4.92633618126277,0.000240513712832147,0.00157815821614661,0.127110915819138
"FHL1",-1.60375992761044,6.57264081015252,-4.91524981819601,0.000245453326819306,0.00160119767470885,0.106272029214754
"RAPGEFL1",-1.04500245825655,7.49091517124076,-4.91287193656556,0.000246526455699804,0.00160672184209,0.101800554556492
"GPX3",-1.89700496847699,6.52189895710237,-4.89049174018124,0.000256868316665784,0.00166170233546882,0.0596847845672217
"MUC4",-1.18134229492368,6.10540351150873,-4.87534110747768,0.0002641240808684,0.00170111242770368,0.0311421464109598
"GSTM4",-1.10631117331821,6.14619237379896,-4.8590984247737,0.000272139389979501,0.00173854135188164,0.000513960007905823
"CD163L1",-1.25706908841684,6.06118578741648,-4.85086331121494,0.000276299156867166,0.00176024923179706,-0.0150257578972086
"REEP3",-1.00504687002112,6.30630219463294,-4.82844324697266,0.000287961537689138,0.00181727193814546,-0.0573701297203417
"MFSD4",-1.34369158462003,5.96194691805451,-4.76163534380772,0.000325835190507042,0.0020051903272492,-0.183869915668272
"ARHGAP15",-1.08869779671714,6.00798102581835,-4.73312197894027,0.000343537387961989,0.00209116971311872,-0.238003132351514
"SLC16A1",-1.10896517658851,7.69550064375296,-4.7234419848413,0.0003497710973572,0.00212193325489719,-0.256399989507035
"NAPRT",-1.05523028641132,7.67920437132653,-4.72341792796966,0.00034978673449195,0.00212193325489719,-0.256445721696133
"ENPP3",-1.49798344125788,6.03466480351744,-4.71294018022948,0.000356666614173111,0.00215691147509173,-0.276369604986253
"NPY1R",-1.85336832677688,4.77024289866099,-4.70189865688063,0.000364068399472639,0.00219233611545596,-0.297377687978623
"ABCB1",-1.84893758065239,6.69679760069549,-4.53560845935778,0.000496923537416752,0.00283401431568276,-0.615223113869381
"EYA2",-1.02910630790179,4.26674242312293,-4.53093137886653,0.000501313906861885,0.00285086797743268,-0.624200778963458
"SCOC",-1.03950487921161,8.20658654420317,-4.51996863578225,0.000511762220441767,0.00289971362947305,-0.645251582745598
"GJB2",-1.24123352905081,7.84052909115739,-4.51815150655078,0.00051351567458831,0.00290810166260473,-0.648741909724412
"MCOLN2",-1.56063717841997,6.29184781209405,-4.51666380357586,0.000514955861248807,0.00291315933299823,-0.651599699255318
"SLC28A2",-2.13894438906393,6.81615581612824,-4.46770157900128,0.00056475528190284,0.00313329584507648,-0.745763184580975
"TCF21",-1.13827272626352,5.55674083656208,-4.44787046688914,0.000586314967449599,0.00322768738477875,-0.783961699968254
"UPP1",-1.15119149273068,6.14533526588416,-4.38764578274657,0.000657139138550531,0.00353087954389197,-0.900168968441237
"TRHDE",-1.22064889934435,4.74924131130175,-4.37784069723391,0.000669478584846393,0.00358181973841832,-0.919116622830998
"ISX",-2.03378115100776,7.50233057033012,-4.3713545457678,0.000677772110538344,0.00361710553303838,-0.931654889926797
"C12orf57",-1.00218768293072,8.79312063737014,-4.31566800999501,0.000753475418311235,0.00394016030803118,-1.03943666695054
"TRPM4",-1.02185971313134,7.56380881005448,-4.29639086359694,0.000781664604628025,0.00405867245586843,-1.07680253503122
"P2RY14",-1.36812219500962,5.3267268397711,-4.27248252333511,0.000818138421714866,0.00419791140546975,-1.12318299276447
"HSD3B2",-2.32783014314731,4.7667299976335,-4.26439949571624,0.000830861521826455,0.00425499388155366,-1.13887273867256
"C9orf152",-1.15418097433903,8.31687843186741,-4.20023977090831,0.000939343760769342,0.00469870426506017,-1.26357075033811
"KCNJ2",-1.36550373007381,6.9410153854879,-4.18321175095567,0.000970506358535354,0.00482399414946196,-1.2967113039716
"RSAD2",-1.49505488334249,6.05721254250456,-4.17283262812953,0.00099001927354825,0.00490355518659607,-1.316920519488
"ALDH1A1",-1.83603128456191,7.98517765066781,-4.16267627223935,0.00100950301672451,0.00497257279214047,-1.33670245049031
"CCL19",-1.58172281828349,5.82059334645443,-4.15663597447061,0.00102127662481215,0.00501780180666068,-1.34847036544582
"FGFBP1",-1.16045270829635,6.82943780470148,-4.14894964017662,0.00103646248134782,0.00507524544442655,-1.3634483301313
"CYP3A5",-1.08051597031859,6.56258047214207,-4.13446822047407,0.0010657053150099,0.00518351390346222,-1.39167707168193
"IGHM",-1.35304610907901,7.31610235462719,-4.1269646255345,0.00108118881297828,0.00524083762576794,-1.40630870987756
"COLCA2",-1.59188313365341,5.566022953953,-4.03333177440929,0.00129495372156645,0.00603659866833964,-1.58914649495706
"HAPLN1",-1.19638226902276,4.50886468728375,-4.03045001389914,0.00130217978024209,0.00605438269796469,-1.5947808226468
"TMEM30A",-1.38500076190837,7.91470041068488,-3.97985697180563,0.00143597819294245,0.0065478269174655,-1.6937605158658
"PLAT",-1.33512720640275,8.01916109168166,-3.96838516706991,0.00146822248380639,0.00665637945563908,-1.71621922690966
"SST",-1.88663539966326,5.44013748340159,-3.95701695591252,0.00150090521810977,0.00677570585852479,-1.73848038201797
"RARRES3",-1.31025445114304,7.45381212326123,-3.9523772610223,0.00151445653338001,0.00682675337660549,-1.74756726465506
"IGHV3-72",-1.41569806970129,4.05458779806511,-3.91451314556093,0.00162982189673088,0.00723651794422996,-1.82175447182048
"MS4A1",-1.38450161991856,4.68746259606694,-3.88292395266526,0.00173290734959313,0.00757627252871806,-1.8836848885609
"SPARCL1",-1.5726701445905,8.48107534390983,-3.86862921174875,0.00178171654915027,0.00775255991426998,-1.9117197871582
"OAS1",-1.09042814492927,8.45541229537125,-3.85710064105186,0.00182209953409357,0.00789119519655528,-1.93433391443213
"IGK",-1.31248756903937,7.17375851271639,-3.83653153982047,0.00189648045784406,0.00815035053906794,-1.97469048221421
"IGLJ3",-1.10462754203946,6.86562023136239,-3.83366785344525,0.00190707836544507,0.00818762843093393,-1.98030987656572
"HOXA13",-1.52314523733671,6.64087258729236,-3.81285280136727,0.00198594394157645,0.0084478969466021,-2.02116084814359
