"","logFC","logCPM","PValue","FDR"
"PTPRC",-1.15063505283921,4.96979570794904,1.52503157988779e-12,6.40525428122772e-12
"SLC39A5",-1.1776101712184,6.56667905521029,1.61364196599592e-12,6.76573200155395e-12
"LINC00865",-1.19443823278593,0.405417417455114,1.69779653580609e-12,7.0987938003867e-12
"LIPI",-1.65514647012194,-3.27877989383009,1.74212382256016e-12,7.27739229487546e-12
"AC129507.2",-1.08826648282093,-0.514783139481697,1.75567483415109e-12,7.33109106996236e-12
"AC091305.1",-1.49968682118233,-2.84139347835788,1.81774561533153e-12,7.5842627080255e-12
"CNTNAP4",-2.39053421922913,-3.24314021648694,1.82011374760842e-12,7.59314058209332e-12
"KCNS3",-1.01062972355424,3.26498823903182,1.88557472352941e-12,7.86311539604864e-12
"PLEKHG4B",-1.6367360502776,-0.917321619983686,1.91136784390778e-12,7.96752134748364e-12
"SFMBT2",-1.00475449627005,2.31558192252403,1.9416717589872e-12,8.08957350411219e-12
"FP325317.1",-2.06351297462647,-3.43398849114701,1.98153002353034e-12,8.25128219762673e-12
"LINC00882",-1.30740152438876,-2.48449445718805,1.98373465322158e-12,8.25937386652998e-12
"LGALS12",-1.68497076159261,-1.49735033392316,2.04417899578307e-12,8.50095393099571e-12
"AL133371.2",-1.10292739366886,-2.3745396585632,2.04721018991852e-12,8.51131879590679e-12
"AC009806.1",-1.17676712734372,-3.09366915009206,2.07280233500665e-12,8.61318481781734e-12
"HSD17B6",-1.22223644404198,1.82830120620561,2.14552250559094e-12,8.90014345051661e-12
"RAI2",-1.14281065039722,3.01493872040492,2.15689299118093e-12,8.94613630962049e-12
"GPR27",-1.59317135992592,-0.318993744500471,2.15900746410246e-12,8.9537310072708e-12
"IGKV5-2",-1.94226624552313,0.317897840784384,2.16857869447005e-12,8.99106387065516e-12
"PCDH20",-1.71677302511362,-2.11236252675418,2.17430620007623e-12,9.01101819338885e-12
"KCNB2",-1.68044266539167,-2.80760887801468,2.29497460420565e-12,9.49144294680838e-12
"AC022706.1",-1.04607735414433,-1.64623401759507,2.34049253953989e-12,9.67589384999786e-12
"MIRLET7D",-1.22586215757032,-2.41252797987868,2.39604291054639e-12,9.89777506183212e-12
"TRIM61",-1.26831666223612,-2.81050780281174,2.43604927877725e-12,1.00604058646287e-11
"CAPN9",-1.52704422315126,3.47115339736477,2.46351377400936e-12,1.01685119757353e-11
"CKB",-1.44046246655728,9.4420755936056,2.72083647196862e-12,1.11809816153622e-11
"LINC01399",-1.49521858432329,-3.36846779216588,2.73017728066844e-12,1.12149903560211e-11
"AC105384.1",-1.4034074127557,-3.54603795675026,2.73715128113748e-12,1.12392540193627e-11
"ADORA2A",-1.03009006715401,-2.05975730396329,2.83929882840621e-12,1.16541467956136e-11
"HPCA",-1.00433535172692,0.0171384878742321,2.99404963891579e-12,1.22686135203977e-11
"AC121758.1",-1.49730029102556,-3.62364315065413,2.99587082561061e-12,1.22744841127631e-11
"DNM1P46",-1.2676996050329,-2.69614578925827,3.00203929051646e-12,1.22981622543162e-11
"NSG1",-1.11646337388291,1.97545031627655,3.02198419777668e-12,1.23718474485368e-11
"AC100771.2",-1.05578527932481,-2.47601163589077,3.05230483346945e-12,1.24895048055693e-11
"FAM3D",-1.15941620427705,8.01734559948483,3.20042364314334e-12,1.30837194821206e-11
"ACSM1",-1.11362626522787,-0.228506450775044,3.21339555185617e-12,1.31333513156264e-11
"ITLN1",-2.1390646315854,6.71170789445852,3.21539044727265e-12,1.31398047342756e-11
"ABCC6P2",-1.11262017917276,-0.135230487103845,3.29488873637808e-12,1.34472832771467e-11
"AC008957.1",-1.32202338667581,-2.26842229348469,3.49260769844864e-12,1.42266574287117e-11
"AC006213.2",-1.19955205386391,-1.92259711069125,3.66382853452052e-12,1.49068042358154e-11
"SMIM31",-1.13329811161935,4.04901133622745,3.70468969004658e-12,1.50633541026566e-11
"SP140",-1.15242931673274,1.56319045228103,3.70555656050759e-12,1.50649399583215e-11
"SHC4",-1.07851728520873,-0.308302912543365,3.72348478850503e-12,1.51358794291353e-11
"ADD2",-1.52876006149504,-0.13633585271169,4.21263293897743e-12,1.70605963903492e-11
"UCN3",-1.8397483620364,0.666715520343873,4.29902904730872e-12,1.73971083247886e-11
"SYT4",-2.29844821300075,-0.634071207699221,4.39355087823783e-12,1.77659609492087e-11
"HTR3C",-2.38146021706833,-2.18230819915863,4.5123690969042e-12,1.82292797960188e-11
"MRC1",-1.29180590225329,4.14421627333179,4.6393584412715e-12,1.87215801807498e-11
"AQP1",-1.05339338683251,6.05823033715287,4.68140377584912e-12,1.88840129584271e-11
"TNXA",-1.68932332674772,-3.47522278468902,4.82253341159719e-12,1.94309779457454e-11
"NPPC",-1.73250981829979,-2.38587062301301,5.02974048260991e-12,2.02348899868961e-11
"SMC2-AS1",-1.09901664882702,-1.77729648672507,5.1762491164604e-12,2.08057555135284e-11
"MAP2K4P1",-1.02938508111233,-2.18591045808619,5.24542928060475e-12,2.10757786165771e-11
"AC073316.3",-1.6749206774935,-3.33160392620057,5.32944323422329e-12,2.13970136102194e-11
"SLC8A3",-1.53594410621235,-1.62292986900657,5.38192775538185e-12,2.16022415926539e-11
"IGKV2OR22-4",-1.88548165383643,-0.731117702276288,5.58276104003119e-12,2.23799225399956e-11
"IGKV3-15",-1.52490289912803,4.64416355083217,5.72776565276872e-12,2.2935019045364e-11
"AC013726.1",-1.16351845004021,-2.62003259920991,6.07137753551863e-12,2.42463696725622e-11
"VDAC2P3",-1.53707943743656,-3.57327326201161,6.11798718074605e-12,2.44232460198774e-11
"IFNG-AS1",-1.70155115112612,-2.20370761930444,6.2885450139337e-12,2.50661118628826e-11
"CASP16P",-1.24326585227542,-0.680207732683687,6.33775347283503e-12,2.52495139302997e-11
"LINC01550",-1.51856978436749,-0.721323259275506,6.35658984127528e-12,2.53181723216604e-11
"MAB21L3",-1.09284803785503,1.03984587241038,6.42151558505256e-12,2.55671004257801e-11
"AGR3",-1.40012001840127,5.38361367654951,6.42591113982185e-12,2.55813773488397e-11
"FAM47E-STBD1",-1.25484944573947,-3.39932086874678,6.47979090557089e-12,2.57893718921266e-11
"ABCG8",-1.85878773561921,-0.304501309083457,6.53119625515271e-12,2.59710614586582e-11
"LTF",-1.29066915437655,2.51099916986929,6.8170937571017e-12,2.70636394908412e-11
"AC146944.2",-1.12197782654586,-3.06207690915293,6.90851809669268e-12,2.74128123874418e-11
"AL157756.1",-1.00406364453172,-2.13826426402637,6.98070511214715e-12,2.76853397700307e-11
"THSD7A",-1.18210613462692,1.09902878951622,7.51034702976001e-12,2.97187366872756e-11
"AC135068.8",-2.15489901332447,-3.15320502916899,7.83058912319235e-12,3.0935576112169e-11
"AC006238.1",-1.38340830861412,-3.48569129282132,7.87991157079438e-12,3.11148664237104e-11
"CUX2",-1.80186563460433,-2.18364069949412,7.91241240662506e-12,3.12392958213578e-11
"SPTLC3",-1.12427941685785,2.60176427113574,7.93249758268609e-12,3.13107691316594e-11
"PDE4C",-1.18343329374413,3.66415466471727,8.06412363021775e-12,3.18064741385105e-11
"KLHL33",-1.22930852587588,-2.63326980744796,8.32029351798306e-12,3.27636835490015e-11
"LINC00689",-1.52989638533944,-2.52116282509263,8.39180367287705e-12,3.3036217073501e-11
"SH3GL3",-2.11546579727269,-3.43497323063,9.3248488048382e-12,3.65780914193262e-11
"AC087477.2",-1.0668065246405,-1.3232545555419,9.37495496822197e-12,3.67609472894423e-11
"AL031722.1",-1.05601133605472,-2.94798857169758,9.53500370651734e-12,3.73421807487297e-11
"OPN4",-1.47781260463689,-3.1439734040934,9.74253077640141e-12,3.81454671977754e-11
"HSPB3",-2.14979928686461,-0.590160270699175,9.99383785700753e-12,3.90858281030501e-11
"RPS15AP11",-1.06891666984598,-1.24542035906818,1.00595513100652e-11,3.93282272662902e-11
"ABCC9",-1.20458255442192,2.03999307653606,1.00859454031532e-11,3.94221995947592e-11
"AC010247.1",-1.26485668489138,-3.1070524651105,1.03821377509545e-11,4.05342162587626e-11
"SERTM1",-2.31661227403365,-3.30941618204484,1.03859305777457e-11,4.05440139308932e-11
"IGHV3-30",-1.60314818658718,4.46236397791514,1.18942494613567e-11,4.62151055506877e-11
"NAT8B",-1.80271732602484,0.512170156118047,1.21648682812051e-11,4.72027368715441e-11
"HIST1H1C",-1.26958036703454,4.66565177591283,1.23944542563049e-11,4.80699721727771e-11
"GOLGA8N",-1.19393451859279,-1.25415614110414,1.25679545410902e-11,4.86831029691836e-11
"SLC5A4",-1.29106610611482,-2.00095583610959,1.29665391925663e-11,5.01901338778177e-11
"IGHV3-37",-1.81154519276035,-2.58770629637513,1.30438206007685e-11,5.04707194415283e-11
"RTL3",-1.48073545082792,-3.01210022182881,1.30763842402975e-11,5.05905225696446e-11
"IGLV3-19",-1.72978883199699,5.40732652835919,1.31016462355887e-11,5.06696424924658e-11
"IGHVIII-51-1",-2.00438435380654,-3.12993971929444,1.33822601999485e-11,5.16979391656853e-11
"ZNF726",-1.36602425091283,-0.906543844784908,1.33848733454562e-11,5.16997733793518e-11
"SLC38A4",-1.58547707397997,2.47736531007064,1.39067063562174e-11,5.36321501357394e-11
"AL590428.1",-1.48882245755237,-3.09255857451859,1.39671541844147e-11,5.38586967103887e-11
"TRBV19",-1.23949947542558,-1.41431896439889,1.40023572132289e-11,5.39812655811522e-11
"AC104687.2",-1.09779430656833,-3.18216043843861,1.42198545995654e-11,5.47930072404037e-11
"TNR",-1.39148210713644,-1.99369557403263,1.60663428310999e-11,6.16523708323746e-11
"TPPP2",-1.4034195397031,-3.06726293100235,1.61898237394938e-11,6.21035820060498e-11
"SFTPD",-1.53131977082367,-2.25760271287343,1.62752756564331e-11,6.24086398608679e-11
"TMPRSS15",-2.57200204098936,-2.81490380016272,1.67142799195883e-11,6.40453906003097e-11
"USP44",-1.16445474790523,-1.48436390051742,1.70522805264183e-11,6.53088493964279e-11
"G6PC",-2.93183277545859,-0.294185604615814,1.78063806111673e-11,6.81391694099573e-11
"BHLHA15",-1.11188060692868,0.227483117297449,1.79186203878858e-11,6.85520675604839e-11
"HOXB13",-1.51332915635787,5.4004285814338,1.88154798013725e-11,7.18511695108244e-11
"LINC00671",-1.33698500205196,-3.49803217902128,2.05797973502653e-11,7.82592125285186e-11
"SPTBN4",-1.31350821112832,-0.216117307679868,2.09585694284554e-11,7.96229057182769e-11
"NDNF",-1.17172751183905,2.63953548002646,2.10110618878522e-11,7.98127303382127e-11
"PCDHB4",-1.13567399613608,0.314950536647344,2.11570390814948e-11,8.03286066220004e-11
"GCK",-1.01704191418259,-1.90950704440824,2.15066346875744e-11,8.16265148587863e-11
"PLA2G2D",-1.63056135445419,1.32132826178494,2.17264354338337e-11,8.24310405501511e-11
"RPSAP70",-1.0427832920377,-1.6480296495528,2.21677974284804e-11,8.40248619265724e-11
"MIR8071-1",-1.89571558080376,-3.23942174453499,2.26209991989731e-11,8.56604611882006e-11
"P2RX7",-1.01654030086575,1.61699652420176,2.27159845718115e-11,8.59892284420369e-11
"AC108206.1",-1.89040121473786,-3.18414027475437,2.33268499450965e-11,8.81959275150112e-11
"JAKMIP2",-1.17109781699921,-0.361914777072634,2.36321158983371e-11,8.92859887079842e-11
"AMHR2",-1.45759189699187,-3.24133722200719,2.37879578776497e-11,8.98425526872192e-11
"TMEM72-AS1",-1.04784459484451,-2.98017591764685,2.4338787378905e-11,9.18460713881684e-11
"FAM180A",-1.31379715278815,-0.0719422889450638,2.50555840547735e-11,9.44720213679985e-11
"AC245407.1",-1.158157720706,-3.25271829518527,2.62085466624787e-11,9.87132349436921e-11
"LINC02285",-1.19533230832019,-2.80671251566977,2.83557672314348e-11,1.06412419641398e-10
"TRABD2B",-1.09330007894906,0.957961158457342,2.83824037072294e-11,1.06494688874406e-10
"FGF9",-1.42246747654536,0.173981884778586,2.87912845418346e-11,1.07990389710339e-10
"ADH6",-1.28147795100914,3.27313507371301,2.91026951119669e-11,1.09132515925504e-10
"GPR171",-1.11610254954493,0.226433046677993,2.9480993655125e-11,1.1049863952383e-10
"DPY19L2",-1.29886055745526,-0.824812192438814,2.95219816367625e-11,1.1062601895982e-10
"HGD",-1.07509500153344,3.44655873900932,2.97659089900527e-11,1.11526845673949e-10
"PTGER3",-1.19078137205452,2.08435665034185,3.03397590749616e-11,1.1358265297491e-10
"AL139384.2",-1.03612537907296,-1.92507326331815,3.07756054209559e-11,1.15077962133301e-10
"RSPO3",-1.38822951582223,1.99489366980046,3.08693209799276e-11,1.15401071792551e-10
"MTND5P1",-1.36914722943162,-2.63844450118065,3.10649659907862e-11,1.16091255091898e-10
"LRRC18",-1.24083642478791,-2.63982789261092,3.11703646469374e-11,1.16471357810845e-10
"IGHV3-16",-1.92091268847282,-2.96091023251067,3.1350169481196e-11,1.17101667583285e-10
"REEP1",-1.41396682712986,3.19846496537275,3.28192731092724e-11,1.22314414927597e-10
"MTND6P3",-1.83282880689423,-3.07986879076087,3.31448489206394e-11,1.23484105182755e-10
"BAG2",-1.10218841022534,3.81010030919257,3.35484859877896e-11,1.24958419925989e-10
"TLX2",-1.27786856274968,-1.37818475869583,3.40194944288931e-11,1.26608303391686e-10
"AF287957.1",-1.30659640137089,-2.47455686268486,3.43521653003719e-11,1.27786171945679e-10
"CHD5",-1.19033280444601,-0.480471215965628,3.56632380849103e-11,1.32460460947163e-10
"SLC28A2",-1.89624154037715,3.49530143002165,3.70219258974083e-11,1.37313184418504e-10
"AL391335.1",-1.90646916833108,-2.98450908164778,3.79188732641377e-11,1.40540938882438e-10
"TUNAR",-1.66484057473976,-3.47040218027223,3.92681021780044e-11,1.45405198325093e-10
"PDE6B",-1.01669133853717,-0.168399537779401,3.9878085241472e-11,1.47525567568364e-10
"NR2F2-AS1",-1.1634879806653,-1.24955936757843,3.99522607018619e-11,1.47765367870982e-10
"IGHV3-33-2",-1.7588663193678,-3.65624218272751,4.01798896771306e-11,1.48572478297002e-10
"MIR9-3HG",-1.28095553107252,-1.42447634058526,4.06154549403576e-11,1.50112782865082e-10
"KRT8P42",-1.27500203882757,-1.40542115821126,4.09366673439948e-11,1.51282270604612e-10
"AC131097.3",-1.02606440468218,2.91405647967737,4.09765414678953e-11,1.51394208232396e-10
"KLRC1",-1.34152481076501,-1.32075059398716,4.11312189360221e-11,1.51912391845423e-10
"KLK1",-1.15666261698513,5.66293185798472,4.34661273384569e-11,1.60292443212778e-10
"AC022509.3",-1.09931696958024,-0.606875207138909,4.51757213712879e-11,1.66422174123496e-10
"NXN",-1.00220200154379,4.11352099586057,4.5946436448819e-11,1.69143063007171e-10
"ZNF208",-1.24562123801151,-1.69672030815078,4.6072437499626e-11,1.69567394912125e-10
"ADAM23",-1.05497774484047,1.12544071437659,4.61706611025066e-11,1.69909108469597e-10
"AC120498.10",-1.3631317115814,-1.5496296098696,4.68601274878387e-11,1.72386121066987e-10
"U62631.1",-1.77461111945898,-3.36883638415611,4.73668121692827e-11,1.74108167174421e-10
"NECAB2",-1.4271609994991,-2.12436560759848,4.87747807853431e-11,1.79179261552482e-10
"HS6ST3",-1.84836779027348,-2.00589691736659,4.97823590353011e-11,1.82625878890185e-10
"DPP10-AS1",-2.27520701021771,0.103235910801814,5.17037242777282e-11,1.89454391220861e-10
"NAIP",-1.035417305228,-0.526195036703774,5.49746805214122e-11,2.01206566463505e-10
"NYAP1",-1.12818540687981,-0.774233975223737,5.59273535603368e-11,2.04527477836754e-10
"KCND3",-1.2081762161882,2.57104181539212,5.6622483672239e-11,2.06960596315149e-10
"IGHV3-41",-1.69851442936596,-0.935312162244067,5.86839304249808e-11,2.14112647409218e-10
"AC009119.1",-1.03059061349321,-2.51370481549022,6.15671414376868e-11,2.24321381552398e-10
"IRX6",-2.05532851552684,-3.17786675804888,6.68296212950639e-11,2.42739506274425e-10
"AC005277.2",-1.31078692126776,-3.26752267336553,6.84477005422196e-11,2.48473882940405e-10
"FGF13-AS1",-1.93850509508361,-3.45371736968602,7.06591441619709e-11,2.56295561596917e-10
"IGHV2-26",-1.75836054759505,2.26000270501272,7.24436557260818e-11,2.62538865980807e-10
"AC027682.6",-1.01076779436801,-2.47664311363857,7.4736742591217e-11,2.70588804570745e-10
"PEBP4",-1.35314760066141,-3.18325032813766,7.67934223891163e-11,2.777804664002e-10
"CKM",-1.36417393925788,-0.920501388628726,8.28331907260198e-11,2.98738469704012e-10
"SMIM5",-1.02261360479164,1.38413142943523,8.42884544317313e-11,3.03571037489932e-10
"AC002546.1",-1.78561824410512,-3.52023399698776,8.44094846750525e-11,3.03972284205965e-10
"MANCR",-1.43137575684966,-0.676818007793414,8.71973113275833e-11,3.13761350429651e-10
"HORMAD2-AS1",-1.54681751780588,-3.39240950311336,8.75836160825881e-11,3.15115497425943e-10
"ERBB4",-1.83248516650079,-2.83678128359039,8.86010074738227e-11,3.18558282590245e-10
"DUX4L27",-1.73476897072327,-3.65853148274458,9.06876575087476e-11,3.25690026562904e-10
"BNC2-AS1",-1.46501626634551,-2.9780592455935,9.22448393969417e-11,3.31094207119698e-10
"COL4A5",-1.17597998807855,2.22692803755119,9.27735920404989e-11,3.32878602309538e-10
"PODN",-1.05913335286489,4.35150215246982,9.5122325432587e-11,3.40841513824625e-10
"UGT2B11",-1.81543987210677,-3.25182650176886,9.55213506468206e-11,3.42116090124136e-10
"TRBV10-2",-1.53755015457274,-3.28310650685239,9.83467513710243e-11,3.51956152703304e-10
"ELMOD1",-1.41135678994522,-2.48393688980269,1.00964920204346e-10,3.60957873035635e-10
"SLC47A1",-1.11331338792228,0.616855562125558,1.01270327464249e-10,3.62008763926003e-10
"RYR1",-1.10341202948096,0.0895170626453447,1.01476381933436e-10,3.62581241169764e-10
"TYRP1",-1.30062827976173,0.283838234415608,1.01905304751217e-10,3.63949162672984e-10
"ADGRG7",-1.44641485095382,3.28659389603042,1.1375056684216e-10,4.04743964212677e-10
"IGHV3-47",-1.61275211293871,-1.07580049335656,1.15908810632978e-10,4.12284063761278e-10
"IGHV3-33",-1.63305826098568,3.89207034572203,1.16395977083338e-10,4.13877107934035e-10
"IGHV7-56",-1.8019980574565,-1.67244146713704,1.17233636546971e-10,4.16808719269463e-10
"DPYSL3",-1.02693461059251,6.41050707783592,1.2004111714153e-10,4.26406455346566e-10
"TRGV9",-1.37708039730871,-3.6200926100164,1.20098525032298e-10,4.26562417239503e-10
"AC025265.3",-1.51703071384754,-2.40748665622294,1.21900720424735e-10,4.32720164087489e-10
"NGF",-1.12843764327786,-1.36647122354306,1.22030284073771e-10,4.33131419474513e-10
"C1DP5",-1.28087389051422,-3.56986510967,1.23527605711712e-10,4.38249033941618e-10
"KCNJ16",-1.72038909639458,-1.73069726394093,1.31500716570013e-10,4.65073563035534e-10
"CLEC4GP1",-1.71460060396143,-3.48473570850205,1.32015202147761e-10,4.66788615719553e-10
"PHYHIP",-1.16760412371343,0.674434734419323,1.33134917989566e-10,4.70431882792123e-10
"NUTM2B",-1.16429060185142,-2.435746815828,1.36843841503597e-10,4.82889253280814e-10
"AL136084.3",-1.22119380354893,-1.39479557098009,1.40133122130687e-10,4.93944630980118e-10
"AC254629.1",-1.02833074399613,3.54727645557322,1.41852761512822e-10,4.99894511374744e-10
"AC006033.2",-1.03876756965322,-1.73594601447138,1.44154244676401e-10,5.07778464941636e-10
"FBXO27",-1.211327087118,0.0199464783849139,1.45906697416438e-10,5.13722310428791e-10
"AP001972.1",-1.0540517958839,-3.26757759002769,1.5185449206977e-10,5.33474810181278e-10
"ESR1",-1.15503280888739,-0.0762510879549412,1.55437793700328e-10,5.45638468486051e-10
"GRIK2",-1.34938577572135,-0.762775140487901,1.56730951058314e-10,5.5005564727675e-10
"FCGR2B",-1.16581428569235,1.9902113215157,1.571592159872e-10,5.51436151786272e-10
"AL365475.1",-1.67646591623274,-2.19853820537,1.58998422726494e-10,5.57765619497903e-10
"STK32A",-1.29540498620047,-0.477192827270352,1.62301367884725e-10,5.68657770387282e-10
"STXBP5L",-1.7642652228154,-0.941948720559273,1.62984043994967e-10,5.70986349737525e-10
"ST3GAL4",-1.17008944615748,5.61929172722716,1.74661439741754e-10,6.10879980710864e-10
"IKZF3",-1.07027666949532,3.42140732181438,1.79930748287448e-10,6.28474530751282e-10
"CD69",-1.11440910328973,2.05218452247739,1.80537979516434e-10,6.30386426487919e-10
"IGLV1-36",-1.76917824301821,1.46095260694327,1.81098134738058e-10,6.32272446765329e-10
"POLR2F",-1.13489659834403,-2.65773984882098,1.91223692353087e-10,6.66445682571546e-10
"TENM1",-1.62317865273311,-1.05994023100452,1.93044743254938e-10,6.72421452442475e-10
"TRIM58",-1.56646607269808,0.447329888204933,2.0013483265151e-10,6.96043567586871e-10
"WHAMMP3",-1.04292510126649,-1.11909795632624,2.04199150737374e-10,7.09866171792019e-10
"TLR1",-1.0190785693329,1.89808481607851,2.14958890388598e-10,7.4579356732341e-10
"MT-ND6",-1.09342587429123,9.49372145873405,2.19349052484803e-10,7.60357100631159e-10
"ZNF772",-1.11552532496323,1.10159221025668,2.26530576827958e-10,7.83961059669807e-10
"FGF12",-1.01174610494697,-0.689962185017584,2.31123687966187e-10,7.99331217724766e-10
"TRBV7-4",-1.35293944458209,-3.64816040468837,2.32624308914982e-10,8.0416892346548e-10
"AL163636.2",-1.57878847099857,-1.56266791234097,2.33631943834114e-10,8.07475549890731e-10
"IGHV2-70D",-1.9434428618254,0.968394806310395,2.48829962601705e-10,8.58125205597168e-10
"SMIM32",-1.43814131364617,2.45704312691748,2.49589731580969e-10,8.60463595573718e-10
"CT62",-1.16361194682924,-2.40411487399811,2.5137523843686e-10,8.66241045804507e-10
"LSAMP",-1.00881568262653,3.33303695611191,2.77211646962041e-10,9.5226134201063e-10
"LINC01150",-1.15180468348078,-3.15999085689964,2.78783782242497e-10,9.57557733462406e-10
"PTGFR",-1.10389803384775,0.993551278786458,2.83228401613677e-10,9.72295435421157e-10
"PGPEP1L",-1.92930771152311,-3.4772794477291,2.90730806904936e-10,9.9729189821364e-10
"LINC02535",-1.06775826895994,3.02231246323638,3.03583267282408e-10,1.04002452431719e-09
"ST8SIA6",-1.282854372752,-0.0681529466350626,3.17804746033933e-10,1.08711516460664e-09
"TRAV14DV4",-1.38474738912604,-2.59250588385059,3.28552016152755e-10,1.12239877230904e-09
"IGHV1-68",-1.86261999338778,-3.05690543365234,3.41052228824588e-10,1.16283866449981e-09
"MIR4537",-1.71822554110055,-3.37116803728987,3.52413940949175e-10,1.20054061207756e-09
"AC016924.1",-1.57322104067077,-3.58385114231274,3.53429964320203e-10,1.20374222323934e-09
"AC021683.2",-1.59157985977334,-0.48501105369426,3.62079485885389e-10,1.2324043522492e-09
"PTGDR",-1.68813652069478,2.14855860210418,3.64100847174339e-10,1.23915092801668e-09
"ZDBF2",-1.1632949083192,1.6059660157071,3.67645549914846e-10,1.2503399089776e-09
"AL355102.4",-1.49497110969716,-2.78840971459573,3.8076659159805e-10,1.29308383622027e-09
"AC006963.1",-1.46174304142417,-3.67459952942101,3.81377556753508e-10,1.29501947017558e-09
"FGF10-AS1",-1.49431348709688,-3.58705913685274,3.84208145278377e-10,1.30421058706133e-09
"AC000403.1",-1.14990269771496,-0.835733679098987,3.91314394877803e-10,1.32690733899049e-09
"TRBV3-1",-1.17852599643042,-2.22543468147457,4.19941174626384e-10,1.4195593334016e-09
"AC119428.2",-1.4759199316013,-3.57835544533517,4.29700037004448e-10,1.45130567341047e-09
"IGKV2-29",-2.08003426744401,0.471764758140057,4.34224519790733e-10,1.46592593886477e-09
"PYGO1",-1.12112534017562,1.23048713391226,4.67161852914171e-10,1.57362665733206e-09
"AC245407.2",-1.4183034735328,-3.4672628861042,4.91709166705001e-10,1.65402126317196e-09
"CD163",-1.17567074119815,4.7762177460093,5.1583029465715e-10,1.73147327869776e-09
"ADRA1D",-1.28866398484813,-1.05441555155591,5.1875627519132e-10,1.74073998960376e-09
"GOLGA8S",-1.48604099938069,-3.61592148061656,5.26029443693595e-10,1.76364726887528e-09
"AL034369.1",-1.79998744565665,-3.36104575188767,5.38692027434918e-10,1.80552697037464e-09
"CSRNP3",-1.19031147511147,0.628056930359794,5.41443697149745e-10,1.81359528456869e-09
"CADM1",-1.00887129270882,3.0614835534624,5.45077066167154e-10,1.82522738622248e-09
"MTCO1P53",-1.91609164485305,0.091066842121154,5.46625829411966e-10,1.82998302729811e-09
"CD8A",-1.09241407755398,2.94375077901249,5.48675827564905e-10,1.83645676663397e-09
"LINC01697",-1.97996933490006,-3.23893856938186,5.64551784277093e-10,1.88719548414625e-09
"SYT2",-1.02887244029581,-0.643868593147045,5.71849821774587e-10,1.9103787056492e-09
"ANKRD20A4",-1.48356896519024,-3.1212989271028,5.75684954469833e-10,1.92197133747917e-09
"FABP4",-1.92021865489451,2.52616574348523,5.92936404637957e-10,1.97726829551689e-09
"SLC6A8",-1.00251076810432,7.10452020755436,5.94037736779845e-10,1.98073184359743e-09
"BEND6",-1.10441671742668,-0.485314319112697,6.103689071938e-10,2.0330400511306e-09
"AP000812.2",-1.45260843010328,-2.59767214596116,6.11657095358453e-10,2.03690129795084e-09
"NEURL1",-1.29812272337994,3.82941572470492,6.12634043857241e-10,2.03993964455964e-09
"PLPPR5",-1.35805422501915,-2.59502127173573,6.19524727736228e-10,2.06223208548843e-09
"GPR174",-1.24241101511539,-1.05488473115405,6.29581476395989e-10,2.09438428806765e-09
"LINC02550",-1.26492701442472,-2.9645875871563,6.30776326289104e-10,2.09781692171938e-09
"AC010998.3",-1.9398819146709,-1.65569413029372,6.33959556543413e-10,2.10739523041625e-09
"AC106872.5",-1.04156163878706,-2.09842825712497,6.41258761098417e-10,2.13009021547495e-09
"ZNF528",-1.03419563977744,2.18254682286114,6.60976522395062e-10,2.19282067332009e-09
"ANXA8L1",-1.67858362105855,-1.27838209086965,6.63091027170082e-10,2.19960466415208e-09
"ALAS2",-1.40285501384483,-2.01642878535339,6.77382052581716e-10,2.24418322013571e-09
"LINC02273",-1.13231085778121,-2.36644544393449,7.0135828827831e-10,2.32191264817947e-09
"SLC26A7",-1.22560902045833,-1.38740193694441,7.1329088862364e-10,2.35993287718993e-09
"AC132008.1",-1.11006703517662,-3.26639989494756,7.38526531638185e-10,2.44035861458479e-09
"LMX1A",-1.95347449654987,-1.74691640882324,7.63570174560655e-10,2.51968587057602e-09
"AC139491.2",-1.33710881601555,-0.809726627927179,7.91765809132585e-10,2.60945725098328e-09
"GDF5",-1.59205034455271,-2.17842390590939,7.92716813436659e-10,2.61231900353649e-09
"SLC6A16",-1.06165227943783,-0.993609141823482,8.22309567724845e-10,2.70701533532677e-09
"KLHL38",-1.22669281570021,-1.95869223827698,8.26615906362475e-10,2.72062468274921e-09
"PIK3C2G",-2.11062389876382,-2.80109973117154,8.3838620925932e-10,2.75764034452157e-09
"TMEM63C",-1.20989043872412,3.20954996787935,8.62813910910706e-10,2.83444732113985e-09
"AC091769.1",-1.62409410862165,-3.28715179943404,9.17526374685016e-10,3.00761680384143e-09
"MUC12",-1.36380159447712,7.91479371815583,9.63301361759424e-10,3.15080028181649e-09
"AP005264.1",-1.57941324983013,-3.31793105396607,1.00487100361038e-09,3.28133226016153e-09
"MATK",-1.05955376404826,1.45288256449311,1.00730224767323e-09,3.28859149640801e-09
"AC092042.3",-1.39142412843519,-3.22249584964124,1.03403661627326e-09,3.37273578545542e-09
"AC110619.1",-1.51924840911838,-1.16829947772664,1.0729785843185e-09,3.49259111633828e-09
"L1CAM",-1.50378245633703,4.07550900292201,1.08479559243714e-09,3.53027885783544e-09
"AL512306.2",-1.11851247517737,-1.55363118642451,1.12839687741646e-09,3.66499871987438e-09
"UOX",-1.03074235114848,-2.7325279003095,1.13586294488757e-09,3.68848987746255e-09
"SELL",-1.07101469554639,2.75156618411265,1.15272209863337e-09,3.74092955954021e-09
